name,lat,lng,type,size,Primary Market,Airing,Initial support from the Corporation for Public Broadcasting,PRX Dovetail hosts,Testimonial,audio,Podcast Portfolio,Total Donors,To PRX,To Radiotopia,To <i>Ear Hustle</i>,To <i>The World</i>,Other,Downloads in FY25,Shows
Supporters in,41.1347435,-104.8211901,voices,small,Wyoming,,,,"<b><q>This podcast is the best. Thank you for your creativity, humor and inventiveness in thinking about what stories to cover next. I'm particularly impressed and moved by the times you've gone out into world to find something that an incarcerated person had found meaningful, and then went back to report to them what the experience was like. That's an amazing gift.</q> - Sara B. (Laramie, WY), <i>Ear Hustle</i> supporter</b>",,,14,1,7,6,,,,
Supporters in,53.5460983,-113.4937266,voices,small,Alberta,,,,,,,43,1,34,4,4,,,
Supporters in,48.4284207,-123.3656444,voices,xlarge,British Columbia,,,,"<b><q>I love this show so much! Started listening back in 2017 and recently went back to the beginning and started all again. Thanks for telling such important stories, it’s really opened my eyes to a whole different world. Keep up the good work!Love from Canada</q> - Nicole B. (Squamish, BC, Canada), <i>Ear Hustle</i> supporter</b>",,,118,1,88,14,15,,,
Supporters in,49.8954221,-97.1385145,voices,small,Manitoba,,,,,,,7,,7,,,,,
Supporters in,45.9635895,-66.6431151,voices,small,New Brunswick,,,,,,,7,,6,,1,,,
Supporters in,47.5556097,-52.7452511,voices,small,Newfoundland and Labrador,,,,,,,4,,2,2,,,,
Supporters in,44.6508608,-63.5923256,voices,small,Nova Scotia,,,,"<b><q>I wish it could be more! Thank you all for all you do and all you are. Sending love and hugs xo</q> - Jody B. (Hakifax, NS, Canada), <i>Ear Hustle</i> supporter</b>",,,15,,10,3,2,,,
Supporters in,62.4539717,-114.3717886,voices,small,Northwest Territories,,,,,,,2,,1,1,,,,
Supporters in,63.746693,-68.5169669,voices,small,Nunavut,,,,,,,3,,,1,2,,,
Supporters in,43.653226,-79.3831843,voices,xlarge,Ontario,,,,"<b><q>I am a believer in free public access to news and commend you on your extraordinary work. Thank you so very much.</q> - Helen M. (Halton Hills, ON, Canada), <i>The World</i> supporter</b>",,,146,1,97,23,25,,,
Supporters in,46.23824,-63.1310704,voices,small,Prince Edward Island,,,,"<b><q>Thank you for all the wonderful journalism and journalists on the <i>The World</i> Team.  You are my go to source for informative and unbiased global news.</q> - Jane V. (Murray River, PE, Canada), <i>The World</i> supporter</b>",,,2,,,1,1,,,
Supporters in,46.8130816,-71.2074596,voices,small,Quebec,,,,"<b><q>Hi from Canada. I'm avoiding everything south of the border right now but feel compelled to donate to this amazing podcast that I've been listening to during my 1 hour commute to work. It's insightful. It helps me see through various lenses and I truly appreciate the non judgmental approach - by not focusing on the crime, for example - that is advocated in the podcast. I hope that current politics will not negatively impact your funding and it is with those considerations that I'm happy to contribute. The world could benefit in absorbing a tad of the compassion that permeates your show. Thank you for producing it and thanks to everyone who shared their stories for us to listen and learn.</q> - Anne-Marie M. (St-Adolphe-d'Howard, QC, Canada) <i>Ear Hustle</i> supporter</b>",,,42,2,28,3,9,,,
Supporters in,50.4452112,-104.6188944,voices,small,Saskatchewan,,,,,,,7,1,4,,2,,,
Supporters in,60.7197137,-135.0522761,voices,small,Yukon,,,,,,,6,,4,1,1,,,
Supporters in,25.2048493,55.2707828,voices,small,United Arab Emirates,,,,,,,1,,,,,,,
Supporters in,48.2080696,16.3713095,voices,small,Austria,,,,,,,3,,,,,,,
Supporters in,-33.8727409,151.2057136,voices,xlarge,Australia,,,,"<b><q>Hey <i>Ear Hustle</i> team, I have been listening since the start of your amazing podcast and have been a supporter</b> of Radiotopia for almost as long. The work you do is so valuable and so enlightening. In listening to your podcast, I have learned so much about life in the American prison system, and the very real human stories of the people who are inside it. Thank you all the way from Melbourne Australia!</q> - Eliza A. (Melbourne, Australia), <i>Ear Hustle</i> supporter</b>",,,107,,,,,,,
Supporters in,13.0971177,-59.6132388,voices,small,Barbados,,,,,,,1,,,,,,,
Supporters in,50.8477029,4.3572001,voices,small,Belgium,,,,,,,6,,,,,,,
Supporters in,42.6977082,23.3218675,voices,small,Bulgaria,,,,,,,1,,,,,,,
Supporters in,32.2950716,-64.7842417,voices,small,Bermuda,,,,,,,2,,,,,,,
Supporters in,-23.5557714,-46.6395571,voices,small,Brazil,,,,,,,3,,,,,,,
Supporters in,46.9479739,7.4474468,voices,small,Switzerland,,,,,,,22,,,,,,,
Supporters in,39.904211,116.407395,voices,small,China,,,,,,,2,,,,,,,
Supporters in,4.7109886,-74.072092,voices,small,Columbia,,,,,,,2,,,,,,,
Supporters in,50.0755381,14.4378005,voices,small,Czechia,,,,,,,5,,,,,,,
Supporters in,52.5200066,13.404954,voices,small,Germany,,,,,,,76,,,,,,,
Supporters in,55.6760968,12.5683371,voices,small,Denmark,,,,"<b><q>Thank you for your amazing reporting and focus on how news are experienced by ordinary people.</q> - Lena O. (Denmark), <i>The World</i> supporter</b>",,,33,,,,,,,
Supporters in,59.4369608,24.7535746,voices,small,Estonia,,,,,,,1,,,,,,,
Supporters in,40.4167279,-3.7032905,voices,small,Spain,,,,,,,5,,,,,,,
Supporters in,60.1698557,24.938379,voices,small,Finland,,,,,,,5,,,,,,,
Supporters in,48.8575475,2.3513765,voices,small,France,,,,,,,17,,,,,,,
Supporters in,51.5072178,-0.1275862,voices,xlarge,Great Britain,,,,"<b><q>Nate from <i>The Memory Palace</i> rocks. So does Radiotopia. Wish I could support more, but hope to regularly in future. Keep doing what you're doing.With love from the UK.</q> - Rebecca C. (United Kingdom), Radiotopia supporter</b>",,,324,,,,,,,
Supporters in,37.9838096,23.7275388,voices,small,Greece,,,,,,,2,,,,,,,
Supporters in,22.3193,114.1694,voices,small,Hong Kong,,,,,,,7,,,,,,,
Supporters in,-6.1944491,106.8229198,voices,small,Indonesia,,,,,,,1,,,,,,,
Supporters in,53.3498053,-6.2603097,voices,small,Ireland,,,,"<b><q>Love the show and so happy to be in a position now to support (in a small way) the incredible work you do.</q> - Sarah H. (Navan, Meath, Ireland), <i>Ear Hustle</i> supporter</b>",,,36,,,,,,,
Supporters in,32.0852999,34.7817676,voices,small,Israel,,,,,,,10,,,,,,,
Supporters in,28.6139298,77.2088282,voices,small,India,,,,,,,1,,,,,,,
Supporters in,64.1469868,-21.9407552,voices,small,Iceland,,,,,,,2,,,,,,,
Supporters in,41.8967068,12.4822025,voices,small,Italy,,,,,,,8,,,,,,,
Supporters in,35.6764225,139.650027,voices,small,Japan,,,,"<b><q>It�s critical to get news of the world through human centered media.</q> - Masuo O. (Kurashiki, Okayama, Japan), PRX supporter</b>",,,18,,,,,,,
Supporters in,37.5652129,126.9773517,voices,small,South Korea,,,,,,,1,,,,,,,
Supporters in,49.6123327,6.1258432,voices,small,Luxembourg,,,,,,,2,,,,,,,
Supporters in,47.9220509,106.9155007,voices,small,Mongolia,,,,,,,1,,,,,,,
Supporters in,35.8992375,14.5140996,voices,small,Malta,,,,,,,2,,,,,,,
Supporters in,-20.1608912,57.5012222,voices,small,Mauritius,,,,,,,1,,,,,,,
Supporters in,19.4326077,-99.133208,voices,small,Mexico,,,,,,,1,,,,,,,
Supporters in,52.3675734,4.9041389,voices,small,Netherlands,,,,"<b><q>Absolutely love the memory palace on my daily commute. Many thanks Nate. Much appreciated from the Netherlands.</q> - Daniel W. (The Netherlands), <i>The Memory Palace</i> supporter</b>",,,38,,,,,,,
Supporters in,59.9138688,10.7522454,voices,small,Norway,,,,,,,11,,,,,,,
Supporters in,47.0104529,28.8638103,voices,small,Romania,,,,,,,1,,,,,,,
Supporters in,-41.2923814,174.7787463,voices,small,New Zealand,,,,"<b><q>Really appreciate everything Ear Hustle does, truly a gracious podcast that feels different to everything else and approaches every story as sensitively as possible, while also still humanising the people you talk to. Here's to many more seasons! With love all the way from New Zealand.</q> - Anonymous (Wellington, Churton Park, New Zealand), <i>Ear Hustle</i> supporter</b>",,,37,,,,,,,
Supporters in,8.9823792,-79.5198696,voices,small,Panama,,,,,,,1,,,,,,,
Supporters in,52.2296756,21.0122287,voices,small,Poland,,,,,,,3,,,,,,,
Supporters in,38.7222524,-9.1393366,voices,small,Portugal,,,,,,,4,,,,,,,
Supporters in,59.3327036,18.0656255,voices,small,Sweden,,,,,,,26,,,,,,,
Supporters in,1.352083,103.819836,voices,small,Singapore,,,,"<b><q>I am so grateful for The World. It keeps me connected as a Canadian living in Singapore. Thank you for your work.</q> - Lia C. (Singapore), <i>The World</i> supporter</b>",,,9,,,,,,,
Supporters in,46.0569465,14.5057515,voices,small,Slovenia,,,,,,,2,,,,,,,
Supporters in,48.1485965,17.1077477,voices,small,Slovakia,,,,,,,1,,,,,,,
Supporters in,13.7563309,100.5017651,voices,small,Thailand,,,,,,,1,,,,,,,
Supporters in,39.9333635,32.8597419,voices,small,Turkey,,,,,,,1,,,,,,,
Supporters in,10.6540251,-61.5097236,voices,small,Trinadad and Tobago,,,,,,,2,,,,,,,
Supporters in,25.0329694,121.5654177,voices,small,Taiwan,,,,,,,1,,,,,,,
Supporters in,-33.922087,18.4231418,voices,small,South Africa,,,,"<b><q>Thanks for all your amazing work. All of you are so very very amazing!</q> - Sally P. (South Africa), Radiotopia supporter</b>",,,5,,,,,,,
Podcast listeners in,38.5781342,-121.4944209,podcast,xlarge,California,,,,,,,,,,,,,"5,692,811",
Podcast listeners in,42.6518095,-73.7544707,podcast,xlarge,New York,,,,,,,,,,,,,"3,260,875",
Podcast listeners in,30.267153,-97.7430608,podcast,xlarge,Texas,,,,,,,,,,,,,"2,534,098",
Podcast listeners in,42.3555076,-71.0565364,podcast,xlarge,Massachusetts,,,,,,,,,,,,,"2,010,013",
Podcast listeners in,47.0451842,-122.895355,podcast,xlarge,Washington,,,,,,,,,,,,,"1,687,780",
Podcast listeners in,39.8006593,-89.6449345,podcast,xlarge,Illinois,,,,,,,,,,,,,"1,649,820",
Podcast listeners in,30.4381828,-84.2806235,podcast,xlarge,Florida,,,,,,,,,,,,,"1,528,753",
Podcast listeners in,39.7392358,-104.990251,podcast,xlarge,Colorado,,,,,,,,,,,,,"1,470,700",
Podcast listeners in,40.2731911,-76.8867008,podcast,xlarge,Pennsylvania,,,,,,,,,,,,,"1,388,436",
Podcast listeners in,35.7795897,-78.6381787,podcast,xlarge,North Carolina,,,,,,,,,,,,,"1,340,739",
Podcast listeners in,37.5407246,-77.4360481,podcast,xlarge,Virginia,,,,,,,,,,,,,"1,214,172",
Podcast listeners in,33.7501275,-84.3885209,podcast,xlarge,Georgia,,,,,,,,,,,,,"1,094,152",
Podcast listeners in,44.9362411,-123.0407496,podcast,xlarge,Oregon,,,,,,,,,,,,,"1,090,513",
Podcast listeners in,39.9625112,-83.0032218,podcast,xlarge,Ohio,,,,,,,,,,,,,"1,034,668",
Podcast listeners in,44.9537029,-93.0899578,podcast,large,Minnesota,,,,,,,,,,,,,"981,416",
Podcast listeners in,38.9764364,-76.489642,podcast,large,Maryland,,,,,,,,,,,,,"961,864",
Podcast listeners in,40.2201787,-74.7642295,podcast,large,New Jersey,,,,,,,,,,,,,"936,668",
Podcast listeners in,42.7335993,-84.5538664,podcast,large,Michigan,,,,,,,,,,,,,"919,832",
Podcast listeners in,33.4482266,-112.0776781,podcast,large,Arizona,,,,,,,,,,,,,"705,479",
Podcast listeners in,36.1626638,-86.7816016,podcast,large,Tennessee,,,,,,,,,,,,,"700,481",
Podcast listeners in,43.0721661,-89.4007501,podcast,large,Wisconsin,,,,,,,,,,,,,"642,090",
Podcast listeners in,38.5767017,-92.1735164,podcast,large,Missouri,,,,,,,,,,,,,"622,152",
Podcast listeners in,39.76909,-86.158018,podcast,large,Indiana,,,,,,,,,,,,,"539,504",
Podcast listeners in,40.7605601,-111.8881397,podcast,large,Utah,,,,,,,,,,,,,"525,677",
Podcast listeners in,38.9071923,-77.0368707,podcast,large,District of Columbia,,,,,,,,,,,,,"523,213",
Podcast listeners in,41.7658043,-72.6733723,podcast,large,Connecticut,,,,,,,,,,,,,"498,337",
Podcast listeners in,34.0008322,-81.035147,podcast,large,South Carolina,,,,,,,,,,,,,"435,497",
Podcast listeners in,30.4514677,-91.1871466,podcast,large,Louisiana,,,,,,,,,,,,,"324,533",
Podcast listeners in,44.2600593,-72.5753869,podcast,medium,Vermont,,,,,,,,,,,,,"293,882",
Podcast listeners in,35.4688692,-97.519539,podcast,medium,Oklahoma,,,,,,,,,,,,,"285,097",
Podcast listeners in,39.1637984,-119.7674034,podcast,medium,Nevada,,,,,,,,,,,,,"278,845",
Podcast listeners in,38.1950324,-84.8784682,podcast,medium,Kentucky,,,,,,,,,,,,,"274,913",
Podcast listeners in,41.5896139,-93.6163963,podcast,medium,Iowa,,,,,,,,,,,,,"269,988",
Podcast listeners in,41.8245558,-71.414199,podcast,medium,Rhode Island,,,,,,,,,,,,,"265,276",
Podcast listeners in,32.3792233,-86.3077368,podcast,medium,Alabama,,,,,,,,,,,,,"256,643",
Podcast listeners in,43.6150186,-116.2023137,podcast,medium,Idaho,,,,,,,,,,,,,"249,578",
Podcast listeners in,39.0473451,-95.6751576,podcast,medium,Kansas,,,,,,,,,,,,,"235,704",
Podcast listeners in,43.2062206,-71.5398156,podcast,medium,New Hampshire,,,,,,,,,,,,,"234,059",
Podcast listeners in,44.3164961,-69.7681096,podcast,medium,Maine,,,,,,,,,,,,,"232,307",
Podcast listeners in,35.6894307,-105.9381944,podcast,medium,New Mexico,,,,,,,,,,,,,"219,165",
Podcast listeners in,40.8136634,-96.7025764,podcast,medium,Nebraska,,,,,,,,,,,,,"200,239",
Podcast listeners in,21.3098845,-157.8581401,podcast,small,Hawai'i,,,,,,,,,,,,,"162,250",
Podcast listeners in,34.7444618,-92.2880157,podcast,small,Arkansas,,,,,,,,,,,,,"135,158",
Podcast listeners in,46.5891452,-112.0391057,podcast,small,Montana,,,,,,,,,,,,,"118,353",
Podcast listeners in,32.2981392,-90.18065,podcast,small,Mississippi,,,,,,,,,,,,,"108,444",
Podcast listeners in,39.158168,-75.5243682,podcast,small,Delaware,,,,,,,,,,,,,"97,277",
Podcast listeners in,58.3004933,-134.4201306,podcast,small,Alaska,,,,,,,,,,,,,"94,288",
Podcast listeners in,38.3498195,-81.6326234,podcast,small,West Virginia,,,,,,,,,,,,,"75,025",
Podcast listeners in,44.3667876,-100.3537522,podcast,small,South Dakota,,,,,,,,,,,,,"50,821",
Podcast listeners in,41.1347435,-104.8211901,podcast,small,Wyoming,,,,,,,,,,,,,"46,635",
Podcast listeners in,46.8041643,-100.7877616,podcast,small,North Dakota,,,,,,,,,,,,,"45,344",
KALW:,37.7749295,-122.4194155,technology,medium,"San Francisco, CA",,PRX Dovetail Pilot,5 KALW programs,"<q>Dovetail has turned out to be more than just a tool for us. Because of the way that you've supported us in the transition, it's helped us strengthen our creator community. We have in-house podcasts, but we also work with teams that operate mostly independently. We're able to offer them so much more now, which has allowed us to expand our podcast network into something more robust. Having a tool that truly meets our needs is the glue.</q> - Shereen Adel, Director of Impact, KALW Public Media",,,,,,,,,,
KCRW:,34.0549076,-118.242643,technology,small,"Los Angeles, CA",,,2 KCRW programs,,,,,,,,,,,
Boise State Public Radio:,43.6150186,-116.2023137,technology,large,"Boise, ID",,,10 Boise State Public Radio programs,,,,,,,,,,,
WPR:,39.2533328,-114.874248,technology,small,"Lund/Ely, NV",,,3 WPR programs,,,,,,,,,,,
KUER:,40.7605601,-111.8881397,technology,small,"Salt Lake City-Ogden-Provo, UT",,PRX Project Catapult,1 KUER program,,,,,,,,,,,
KHOL:,43.4799291,-110.7624282,technology,medium,"Jackson, WY",,PRX Dovetail Pilot,5 KHOL programs,,,,,,,,,,,
KSJE:,36.7280583,-108.2186856,technology,large,"Farmington, NM",,PRX Dovetail Pilot,10 KSJE programs,,,,,,,,,,,
KSFR:,35.7616955,-105.9325214,technology,large,"Santa Fe, Pueblo, NM",,PRX Dovetail Pilot,10 KSFR programs,,,,,,,,,,,
Wyoming Public Radio:,41.3113669,-105.5911007,technology,medium,"Laramie, WY",,PRX Project Catapult,5 Wyoming Public Radio programs,,,,,,,,,,,
Colorado Public Radio:,40.0677766,-105.2881399,technology,xlarge,"Denver-Boulder, CO",,PRX Project Catapult,19 Colorado Public Radio programs,,,,,,,,,,,
Marfa Public Radio:,30.3094622,-104.020623,technology,small,"Marfa, TX",,,3 Marfa Public Radio programs,,,,,,,,,,,
Prairie Public:,48.112779,-98.8651202,technology,large,"Devils Lake, ND",,,12 Prairie Public programs,,,,,,,,,,,
KUT:,30.267153,-97.7430608,technology,small,"Austin, TX",,PRX Dovetail Pilot,3 KUT programs,,,,,,,,,,,
KOSU:,35.4688692,-97.519539,technology,small,"Oklahoma City, OK",,PRX Dovetail Pilot,1 KOSU program,,,,,,,,,,,
KERA:,32.7078751,-96.9209135,technology,medium,"Dallas-Fort Worth, TX",,,7 KERA programs,,,,,,,,,,,
Kansas Public Radio:,39.1155314,-94.6267873,technology,small,"Kansas City, KS",,,1 Kansas Public Radio program,,,,,,,,,,,
KCUR:,39.0997265,-94.5785667,technology,small,"Kansas City, MO",,PRX Dovetail Pilot,1 KCUR program,,,,,,,,,,,
KUAF:,36.0618652,-94.1579484,technology,small,"Fayetteville, AR",,,1 KUAF program,,,,,,,,,,,
KUAF:,36.0618652,-94.1579484,technology,medium,"Fayetteville, AR",,PRX Dovetail Pilot,8 KUAF programs,,,,,,,,,,,
KMSU:,44.1661456,-94.0055647,technology,small,"Mankato, MN",,PRX Dovetail Pilot,2 KMSU programs,,,,,,,,,,,
WWNO:,29.9508941,-90.0758356,technology,large,"New Orleans, LA",,PRX Project Catapult,11 WWNO programs,,,,,,,,,,,
WKMS:,36.6103334,-88.314761,technology,small,"Murray, KY",,PRX Project Catapult,1 WKMS program,,,,,,,,,,,
WUWM:,42.7261309,-87.7828523,technology,small,"Milwaukee-Racine, WI",,PRX Dovetail Pilot,1 WUWM program,,,,,,,,,,,
WYMS (RadioMilwaukee):,42.7261309,-87.7828523,technology,large,"Milwaukee-Racine, WI",,PRX Dovetail Pilot,13 WYMS (RadioMilwaukee) programs,,,,,,,,,,,
WUWM:,42.7261309,-87.7828523,technology,large,"Milwaukee-Racine, WI",,PRX Dovetail Pilot,14 WUWM programs,,,,,,,,,,,
WBEZ:,41.88325,-87.6323879,technology,small,"Chicago, IL",,PRX Dovetail Pilot,1 WBEZ program,,,,,,,,,,,
WNIN:,37.9715592,-87.5710898,technology,small,"Evansville, IN",,PRX Project Catapult,1 WNIN program,,,,,,,,,,,
WBHM:,33.5185892,-86.8103567,technology,small,"Birmingham, AL",,PRX Dovetail Pilot,3 WBHM programs,,,,,,,,,,,
WPLN:,36.1626638,-86.7816016,technology,large,"Nashville, TN",,PRX Project Catapult,10 WPLN programs,,,,,,,,,,,
WFIU:,39.169574,-86.5385549,technology,medium,"Bloomington, IN",,,8 WFIU programs,,,,,,,,,,,
WFYI:,39.76909,-86.158018,technology,small,"Indianapolis, IN",,PRX Project Catapult,2 WFYI programs,,,,,,,,,,,
Interlochen (WIAA):,44.6453738,-85.7676077,technology,small,"Interlochen, MI",,PRX Dovetail Pilot,1 Interlochen (WIAA) program,,,,,,,,,,,
WUOL:,38.2468618,-85.7663724,technology,small,"Louisville, KY",,PRX Project Catapult,1 WUOL program,,,,,,,,,,,
Indiana Public Radio:,40.1936877,-85.3876714,technology,small,"Muncie, IN",,,3 Indiana Public Radio programs,,,,,,,,,,,
WUTC:,35.0457984,-85.3093995,technology,large,"Chattanooga, TN",,PRX Dovetail Pilot,12 WUTC programs,,,,,,,,,,,
South Carolina Public Radio:,34.8484984,-82.4000158,technology,medium,"Greenville, SC",,,9 South Carolina Public Radio programs,,,,,,,,,,,
WUSF:,28.274347,-82.3885783,technology,large,"Tampa-St. Petersburg-Clearwater, FL",,PRX Dovetail Pilot,13 WUSF programs,,,,,,,,,,,
WGCU:,26.1391777,-81.7955475,technology,small,"Ft. Myers-Naples, FL",,PRX Dovetail Pilot,2 WGCU programs,,,,,,,,,,,
West Virginia Public Radio:,39.2642138,-81.5607464,technology,small,"Parkersburg, WV",,PRX Project Catapult,2 West Virginia Public Radio programs,,,,,,,,,,,
WUNC:,35.8991678,-78.8636402,technology,medium,"Raleigh-Durham, NC",,,9 WUNC programs,,,,,,,,,,,
WPSU:,40.7933949,-77.8600012,technology,medium,"State College, PA",,PRX Dovetail Pilot,6 WPSU programs,,,,,,,,,,,
WXXI:,43.1565779,-77.6088465,technology,small,"Rochester, NY",,PRX Dovetail Pilot,3 WXXI programs,,,,,,,,,,,
WCVE:,37.5407246,-77.4360481,technology,small,"Richmond, VA",,,1 WCVE program,,,,,,,,,,,
WAMU:,38.9071923,-77.0368707,technology,medium,"Washington, DC",,PRX Project Catapult,4 WAMU programs,,,,,,,,,,,
WYPR:,39.2905023,-76.6104072,technology,small,"Baltimore, MD",,PRX Project Catapult,1 WYPR program,,,,,,,,,,,
WAER:,43.0494832,-76.1473977,technology,small,"Syracuse, NY",,PRX Dovetail Pilot,2 WAER programs,,,,,,,,,,,
